"Position","Name","Type","Signal","Label","AF0","AF1","AF2","AF3","AF4","AF5","AF6","AF7","AF8","AF9","AF10","AF11","AF12","AF13","AF14","AF15"
"E8","PE5","I/O","","","SYS_TRACED2","","TIM3_CH3","","","","DFSDM1_CKIN3","","","TSC_G7_IO4","DCMI_D6","","FMC_A21","SAI1_SCK_A","","EVENTOUT"
"E9","VDD","Power","","","","","","","","","","","","","","","","","",""
"E10","VSS","Power","","","","","","","","","","","","","","","","","",""
"F1","VDD","Power","","","","","","","","","","","","","","","","","",""
"F2","PD15","I/O","","","","","TIM4_CH4","","","","","","","","","LCD_SEG35","FMC_D1/FMC_DA1","","","EVENTOUT"
"F3","PD14","I/O","","","","","TIM4_CH3","","","","","","","","","LCD_SEG34","FMC_D0/FMC_DA0","","","EVENTOUT"
"F4","PC6","I/O","","","","","TIM3_CH1","TIM8_CH1","","","DFSDM1_CKIN3","","","TSC_G4_IO1","DCMI_D0","LCD_SEG24","SDMMC1_D6","SAI2_MCLK_A","","EVENTOUT"
"F5","PB3 (JTDO/TRACESWO)","I/O","","","SYS_JTDO-SWO","TIM2_CH2","","","","SPI1_SCK","SPI3_SCK","USART1_DE/USART1_RTS","","","CRS_SYNC","LCD_SEG7","","SAI1_SCK_B","","EVENTOUT"
"F6","PC3","I/O","","","","LPTIM1_ETR","","","","SPI2_MOSI","","","","","QUADSPI_BK2_IO2","LCD_VLCD","","SAI1_SD_A","LPTIM2_ETR","EVENTOUT"
"F7","PC1","I/O","","","SYS_TRACED0","LPTIM1_OUT","I2C4_SDA","SPI2_MOSI","I2C3_SDA","","DFSDM1_CKIN4","","LPUART1_TX","","QUADSPI_BK2_IO0","LCD_SEG19","","SAI1_SD_A","","EVENTOUT"
"F8","NRST","Reset","","","","","","","","","","","","","","","","","",""
"F9","PH1-OSC_OUT (PH1)","I/O","","","","","","","","","","","","","","","","","","EVENTOUT"
"F10","PH0-OSC_IN (PH0)","I/O","","","","","","","","","","","","","","","","","","EVENTOUT"
"G1","PD10","I/O","","","","","","","","","","USART3_CK","","","","LCD_SEG30","FMC_D15/FMC_DA15","SAI2_SCK_A","","EVENTOUT"
"G2","PD9","I/O","","","","","","","","","","USART3_RX","","","DCMI_PIXCLK","LCD_SEG29","FMC_D14/FMC_DA14","SAI2_MCLK_A","","EVENTOUT"
"G3","PD8","I/O","","","","","","","","","","USART3_TX","","","DCMI_HSYNC","LCD_SEG28","FMC_D13/FMC_DA13","","","EVENTOUT"
"G4","PE14","I/O","","","","TIM1_CH4","TIM1_BKIN2","TIM1_BKIN2_COMP2","","SPI1_MISO","","","","","QUADSPI_BK1_IO2","","FMC_D11/FMC_DA11","","","EVENTOUT"
"G5","PE13","I/O","","","","TIM1_CH3","","","","SPI1_SCK","DFSDM1_CKIN5","","","TSC_G5_IO4","QUADSPI_BK1_IO1","","FMC_D10/FMC_DA10","","","EVENTOUT"
"G6","PA7","I/O","","","","TIM1_CH1N","TIM3_CH2","TIM8_CH1N","I2C3_SCL","SPI1_MOSI","","","","","QUADSPI_BK1_IO2","LCD_SEG4","","","TIM17_CH1","EVENTOUT"
"G7","PA1","I/O","","","","TIM2_CH2","TIM5_CH2","","I2C1_SMBA","SPI1_SCK","","USART2_DE/USART2_RTS","UART4_RX","","","LCD_SEG0","","","TIM15_CH1N","EVENTOUT"
"G8","PA0","I/O","","","","TIM2_CH1","TIM5_CH1","TIM8_ETR","","","","USART2_CTS","UART4_TX","","","","","SAI1_EXTCLK","TIM2_ETR","EVENTOUT"
"G9","PC2","I/O","","","","LPTIM1_IN2","","","","SPI2_MISO","DFSDM1_CKOUT","","","","QUADSPI_BK2_IO1","LCD_SEG20","","","","EVENTOUT"
"G10","PC0","I/O","","","","LPTIM1_IN1","I2C4_SCL","","I2C3_SCL","","DFSDM1_DATIN4","","LPUART1_RX","","","LCD_SEG18","","","LPTIM2_IN1","EVENTOUT"
"H1","PB14","I/O","","","","TIM1_CH2N","","TIM8_CH2N","I2C2_SDA","SPI2_MISO","DFSDM1_DATIN2","USART3_DE/USART3_RTS","","TSC_G1_IO3","","LCD_SEG14","SWPMI1_RX","SAI2_MCLK_A","TIM15_CH1","EVENTOUT"
"H2","PB13","I/O","","","","TIM1_CH1N","","","I2C2_SCL","SPI2_SCK","DFSDM1_CKIN1","USART3_CTS","LPUART1_CTS","TSC_G1_IO2","CAN2_TX","LCD_SEG13","SWPMI1_TX","SAI2_SCK_A","TIM15_CH1N","EVENTOUT"
"H3","PB15","I/O","","","RTC_REFIN","TIM1_CH3N","","TIM8_CH3N","","SPI2_MOSI","DFSDM1_CKIN2","","","TSC_G1_IO4","","LCD_SEG15","SWPMI1_SUSPEND","SAI2_SD_A","TIM15_CH2","EVENTOUT"
"H4","PE15","I/O","","","","TIM1_BKIN","","TIM1_BKIN_COMP1","","SPI1_MOSI","","","","","QUADSPI_BK1_IO3","","FMC_D12/FMC_DA12","","","EVENTOUT"
"H5","PE10","I/O","","","","TIM1_CH2N","","","","","DFSDM1_DATIN4","","","TSC_G5_IO1","QUADSPI_CLK","","FMC_D7/FMC_DA7","SAI1_MCLK_B","","EVENTOUT"
"H6","PB0","I/O","","","","TIM1_CH2N","TIM3_CH3","TIM8_CH2N","","SPI1_NSS","","USART3_CK","","","QUADSPI_BK1_IO1","LCD_SEG5","COMP1_OUT","SAI1_EXTCLK","","EVENTOUT"
"H7","PA4","I/O","","","","","","","","SPI1_NSS","SPI3_NSS","USART2_CK","","","DCMI_HSYNC","","","SAI1_FS_B","LPTIM2_OUT","EVENTOUT"
"H8","PA2","I/O","","","","TIM2_CH3","TIM5_CH3","","","","","USART2_TX","LPUART1_TX","","QUADSPI_BK1_NCS","LCD_SEG1","","SAI2_EXTCLK","TIM15_CH1","EVENTOUT"
"H9","VSSA/VREF-","Power","","","","","","","","","","","","","","","","","",""
"H10","VREF+","MonoIO","","","","","","","","","","","","","","","","","",""
"J1","PB12","I/O","","","","TIM1_BKIN","","TIM1_BKIN_COMP2","I2C2_SMBA","SPI2_NSS","DFSDM1_DATIN1","USART3_CK","LPUART1_DE/LPUART1_RTS","TSC_G1_IO1","CAN2_RX","LCD_SEG12","SWPMI1_IO","SAI2_FS_A","TIM15_BKIN","EVENTOUT"
"J2","VDD","Power","","","","","","","","","","","","","","","","","",""
"J3","PB11","I/O","","","","TIM2_CH4","","I2C4_SDA","I2C2_SDA","","DFSDM1_CKIN7","USART3_RX","LPUART1_TX","","QUADSPI_BK1_NCS","LCD_SEG11","COMP2_OUT","","","EVENTOUT"
"J4","PE12","I/O","","","","TIM1_CH3N","","","","SPI1_NSS","DFSDM1_DATIN5","","","TSC_G5_IO3","QUADSPI_BK1_IO0","","FMC_D9/FMC_DA9","","","EVENTOUT"
"J5","PE9","I/O","","","","TIM1_CH1","","","","","DFSDM1_CKOUT","","","","","","FMC_D6/FMC_DA6","SAI1_FS_B","","EVENTOUT"
"J6","PB2","I/O","","","RTC_OUT_ALARM/RTC_OUT_CALIB","LPTIM1_OUT","","","I2C3_SMBA","","DFSDM1_CKIN0","","","","","LCD_VLCD","","","","EVENTOUT"
"J7","PA5","I/O","","","","TIM2_CH1","TIM2_ETR","TIM8_CH1N","","SPI1_SCK","","","","","","","","","LPTIM2_ETR","EVENTOUT"
"J8","VDD","Power","","","","","","","","","","","","","","","","","",""
"J9","PA3","I/O","","","","TIM2_CH4","TIM5_CH4","","","","","USART2_RX","LPUART1_RX","","QUADSPI_CLK","LCD_SEG2","","SAI1_MCLK_A","TIM15_CH2","EVENTOUT"
"J10","VDDA","Power","","","","","","","","","","","","","","","","","",""
"K1","VDD12","Power","","","","","","","","","","","","","","","","","",""
"K2","VSS","Power","","","","","","","","","","","","","","","","","",""
"K3","PB10","I/O","","","","TIM2_CH3","","I2C4_SCL","I2C2_SCL","SPI2_SCK","DFSDM1_DATIN7","USART3_TX","LPUART1_RX","TSC_SYNC","QUADSPI_CLK","LCD_SEG10","COMP1_OUT","SAI1_SCK_A","","EVENTOUT"
"K4","PE11","I/O","","","","TIM1_CH2","","","","","DFSDM1_CKIN4","","","TSC_G5_IO2","QUADSPI_BK1_NCS","","FMC_D8/FMC_DA8","","","EVENTOUT"
"K5","PE8","I/O","","","","TIM1_CH1N","","","","","DFSDM1_CKIN2","","","","","","FMC_D5/FMC_DA5","SAI1_SCK_B","","EVENTOUT"
"K6","PE7","I/O","","","","TIM1_ETR","","","","","DFSDM1_DATIN2","","","","","","FMC_D4/FMC_DA4","SAI1_SD_B","","EVENTOUT"
"K7","PB1","I/O","","","","TIM1_CH3N","TIM3_CH4","TIM8_CH3N","","","DFSDM1_DATIN0","USART3_DE/USART3_RTS","LPUART1_DE/LPUART1_RTS","","QUADSPI_BK1_IO0","LCD_SEG6","","","LPTIM2_IN1","EVENTOUT"
"K8","PC4","I/O","","","","","","","","","","USART3_TX","","","QUADSPI_BK2_IO3","LCD_SEG22","","","","EVENTOUT"
"K9","PA6","I/O","","","","TIM1_BKIN","TIM3_CH1","TIM8_BKIN","DCMI_PIXCLK","SPI1_MISO","","USART3_CTS","LPUART1_CTS","","QUADSPI_BK1_IO3","LCD_SEG3","TIM1_BKIN_COMP2","TIM8_BKIN_COMP2","TIM16_CH1","EVENTOUT"
"K10","VSS","Power","","","","","","","","","","","","","","","","","",""
