"Position","Name","Type","Signal","Label","AF0","AF1","AF2","AF3","AF4","AF5","AF6","AF7","AF8","AF9","AF10","AF11","AF12","AF13","AF14","AF15"
"C3","PA12","I/O","","","","TIM16_CH1","","","","I2S_CKIN","TIM1_CH2N","USART1_DE/USART1_RTS","COMP2_OUT","","","TIM1_ETR","","","","EVENTOUT"
"C4","PB6","I/O","","","","TIM16_CH1N","","TSC_G5_IO3","I2C1_SCL","","","USART1_TX","","","","","","","","EVENTOUT"
"C5","PB9","I/O","","","","TIM17_CH1","","","I2C1_SDA","","IR_OUT","USART3_TX","COMP2_OUT","","","","","","","EVENTOUT"
"C6","PC15 - OSC32_OUT","I/O","","","","","","","","","","","","","","","","","",""
"C7","PC14 - OSC32_IN","I/O","","","","","","","","","","","","","","","","","",""
"D1","PA8","I/O","","","RCC_MCO","","","I2C3_SCL","I2C2_SMBA","I2S2_MCK","TIM1_CH1","USART1_CK","","","","","","","","EVENTOUT"
"D2","PA9","I/O","","","","","I2C3_SMBA","TSC_G4_IO1","I2C2_SCL","I2S3_MCK","TIM1_CH2","USART1_TX","","TIM15_BKIN","TIM2_CH3","","","","","EVENTOUT"
"D3","VSS","Power","","","","","","","","","","","","","","","","","",""
"D4","PB7","I/O","","","","TIM17_CH1N","","TSC_G5_IO4","I2C1_SDA","","","USART1_RX","","","","","","","","EVENTOUT"
"D5","PC13","I/O","","","","","","","TIM1_CH1N","","","","","","","","","","",""
"D6","PF1-OSC_OUT","I/O","","","","","","","I2C2_SCL","I2S2_CK/SPI2_SCK","","","","","","","","","",""
"D7","PF0-OSC_IN","I/O","","","","","","","I2C2_SDA","I2S2_WS/SPI2_NSS","TIM1_CH3N","","","","","","","","",""
"E1","PB15","I/O","","","RTC_REFIN","TIM15_CH2","TIM15_CH1N","","TIM1_CH3N","I2S2_SD/SPI2_MOSI","","","","","","","","","","EVENTOUT"
"E2","PB12","I/O","","","","","","TSC_G6_IO2","I2C2_SMBA","I2S2_WS/SPI2_NSS","TIM1_BKIN","USART3_CK","","","","","","","","EVENTOUT"
"E3","PB10","I/O","","","","TIM2_CH3","","TSC_SYNC","","","","USART3_TX","","","","","","","","EVENTOUT"
"E4","PA3","I/O","","","","TIM2_CH4","","TSC_G1_IO4","","","","USART2_RX","","TIM15_CH2","","","","","","EVENTOUT"
"E5","PA2","I/O","","","","TIM2_CH3","","TSC_G1_IO3","","","","USART2_TX","COMP2_OUT","TIM15_CH1","","","","","","EVENTOUT"
"E6","VSSA/VREF-","Power","","","","","","","","","","","","","","","","","",""
"E7","NRST","Reset","","","","","","","","","","","","","","","","","",""
"F1","PB14","I/O","","","","TIM15_CH1","","TSC_G6_IO4","","I2S2_ext_SD/SPI2_MISO","TIM1_CH2N","USART3_DE/USART3_RTS","","","","","","","","EVENTOUT"
"F2","VDD","Power","","","","","","","","","","","","","","","","","",""
"F3","PA7","I/O","","","","TIM17_CH1","","TSC_G2_IO4","","","TIM1_CH1N","","","","","","","","","EVENTOUT"
"F4","PA6","I/O","","","","TIM16_CH1","","TSC_G2_IO3","","","TIM1_BKIN","","","","","","","","","EVENTOUT"
"F5","PA5","I/O","","","","TIM2_CH1/TIM2_ETR","","TSC_G2_IO2","","","","","","","","","","","","EVENTOUT"
"F6","PA0","I/O","","","","TIM2_CH1/TIM2_ETR","","TSC_G1_IO1","","","","USART2_CTS","","","","","","","","EVENTOUT"
"F7","VSS","Power","","","","","","","","","","","","","","","","","",""
"G1","PB13","I/O","","","","","","TSC_G6_IO3","","I2S2_CK/SPI2_SCK","TIM1_CH1N","USART3_CTS","","","","","","","","EVENTOUT"
"G2","PB11","I/O","","","","TIM2_CH4","","TSC_G6_IO1","","","","USART3_RX","","","","","","","","EVENTOUT"
"G3","PB2","I/O","","","","","","TSC_G3_IO4","","","","","","","","","","","","EVENTOUT"
"G4","PB1","I/O","","","","","","TSC_G3_IO3","","","TIM1_CH3N","","COMP4_OUT","","","","","","","EVENTOUT"
"G5","PB0","I/O","","","","","","TSC_G3_IO2","","","TIM1_CH2N","","","","","","","","","EVENTOUT"
"G6","PA4","I/O","","","","","","TSC_G2_IO1","","","I2S3_WS/SPI3_NSS","USART2_CK","","","","","","","","EVENTOUT"
"G7","PA1","I/O","","","RTC_REFIN","TIM2_CH2","","TSC_G1_IO2","","","","USART2_DE/USART2_RTS","","TIM15_CH1N","","","","","","EVENTOUT"
