"Position","Name","Type","Signal","Label","AF0","AF1","AF2","AF3","AF4","AF5","AF6","AF7","AF8","AF9","AF10","AF11","AF12","AF13","AF14","AF15"
"C14","PA12","I/O","","","","TIM1_ETR","","LPUART1_DE/LPUART1_RTS","","I2S2_CK/SPI2_SCK","UART4_TX","USART1_DE/USART1_RTS","SAI2_FS_B","FDCAN1_TX","","","","","LTDC_R5","EVENTOUT"
"C15","PA11","I/O","","","","TIM1_CH4","","LPUART1_CTS","","I2S2_WS/SPI2_NSS","UART4_RX","USART1_CTS/USART1_NSS","","FDCAN1_RX","","","","","LTDC_R4","EVENTOUT"
"D1","PC14-OSC32_IN","I/O","","","","","","","","","","","","","","","","","","EVENTOUT"
"D2","PC15-OSC32_OUT","I/O","","","","","","","","","","","","","","","","","","EVENTOUT"
"D3","PE5","I/O","","","DEBUG_TRACED2","","SAI1_CK2","DFSDM1_CKIN3","TIM15_CH1","SPI4_MISO","SAI1_SCK_A","","","","","","FMC_A21","DCMI_D6/PSSI_D6","LTDC_G0","EVENTOUT"
"D4","PI7","I/O","","","","","","TIM8_CH3","","","","","","","SAI2_FS_A","","FMC_D29","DCMI_D7/PSSI_D7","LTDC_B7","EVENTOUT"
"D5","PDR_ON","Reset","","","","","","","","","","","","","","","","","",""
"D6","PB7","I/O","","","","TIM17_CH1N","TIM4_CH2","","I2C1_SDA","","I2C4_SDA","USART1_RX","LPUART1_RX","","","DFSDM1_CKIN5","FMC_NL","DCMI_VSYNC/PSSI_RDY","","EVENTOUT"
"D7","PK7","I/O","","","","","","","","","","","","","","","","","LTDC_DE","EVENTOUT"
"D8","PG13","I/O","","","DEBUG_TRACED0","LPTIM1_OUT","","","","I2S6_CK/SPI6_SCK","","USART6_CTS/USART6_NSS","","","SDMMC2_D6","USART10_CTS/USART10_NSS","FMC_A24","","LTDC_R0","EVENTOUT"
"D9","PJ13","I/O","","","","","","","","","","","","LTDC_B4","","","","","LTDC_B1","EVENTOUT"
"D10","PD3","I/O","","","","","","DFSDM1_CKOUT","","I2S2_CK/SPI2_SCK","","USART2_CTS/USART2_NSS","","","","","FMC_CLK","DCMI_D5/PSSI_D5","LTDC_G7","EVENTOUT"
"D11","PC11","I/O","","","","","","DFSDM1_DATIN5","DFSDM2_DATIN0","","I2S3_SDI/SPI3_MISO","USART3_RX","UART4_RX","OCTOSPIM_P1_NCS","","","SDMMC1_D3","DCMI_D4/PSSI_D4","LTDC_B4","EVENTOUT"
"D12","PI2","I/O","","","","","","TIM8_CH4","","I2S2_SDI/SPI2_MISO","","","","","","","FMC_D26","DCMI_D9/PSSI_D9","LTDC_G7","EVENTOUT"
"D13","PH13","I/O","","","","","","TIM8_CH1N","","","","","UART4_TX","FDCAN1_TX","","","FMC_D21","","LTDC_G2","EVENTOUT"
"D14","VSS","Power","","","","","","","","","","","","","","","","","",""
"D15","VDD50_USB","Power","","","","","","","","","","","","","","","","","",""
"E1","VSS","Power","","","","","","","","","","","","","","","","","",""
"E2","VBAT","Power","","","","","","","","","","","","","","","","","",""
"E3","PI9","I/O","","","","","","OCTOSPIM_P2_IO0","","","","","UART4_RX","FDCAN1_RX","","","FMC_D30","","LTDC_VSYNC","EVENTOUT"
"E4","PE6","I/O","","","DEBUG_TRACED3","TIM1_BKIN2","SAI1_D1","","TIM15_CH2","SPI4_MOSI","SAI1_SD_A","","","","SAI2_MCLK_B","TIM1_BKIN2_COMP1/TIM1_BKIN2_COMP2","FMC_A22","DCMI_D7/PSSI_D7","LTDC_G1","EVENTOUT"
"E5","PE2","I/O","","","DEBUG_TRACECLK","","SAI1_CK1","","","SPI4_SCK","SAI1_MCLK_A","","","OCTOSPIM_P1_IO2","","USART10_RX","FMC_A23","","","EVENTOUT"
"E6","VCAP","Power","","","","","","","","","","","","","","","","","",""
"E7","PB5","I/O","","","","TIM17_BKIN","TIM3_CH2","","I2C1_SMBA","I2S1_SDO/SPI1_MOSI","I2C4_SMBA","I2S3_SDO/SPI3_MOSI","I2S6_SDO/SPI6_MOSI","FDCAN2_RX","USB_OTG_HS_ULPI_D7","LTDC_B5","FMC_SDCKE1","DCMI_D10/PSSI_D10","UART5_RX","EVENTOUT"
"E8","VDDMMC","Power","","","","","","","","","","","","","","","","","",""
"E9","PJ12","I/O","","","DEBUG_TRGOUT","","","","","","","","","LTDC_G3","","","","","LTDC_B0","EVENTOUT"
"E10","VDDLDO","Power","","","","","","","","","","","","","","","","","",""
"E11","PI1","I/O","","","","","","TIM8_BKIN2","","I2S2_CK/SPI2_SCK","","","","","","TIM8_BKIN2_COMP1/TIM8_BKIN2_COMP2","FMC_D25","DCMI_D8/PSSI_D8","LTDC_G6","EVENTOUT"
"E12","PA13","I/O","","","DEBUG_JTMS-SWDIO","","","","","","","","","","","","","","","EVENTOUT"
"E13","PA10","I/O","","","","TIM1_CH3","","LPUART1_RX","","","","USART1_RX","","","USB_OTG_HS_ID","MDIOS_MDIO","LTDC_B4","DCMI_D1/PSSI_D1","LTDC_B1","EVENTOUT"
"E14","PC9","I/O","","","RCC_MCO_2","","TIM3_CH4","TIM8_CH4","I2C3_SDA","I2S_CKIN","","","UART5_CTS","OCTOSPIM_P1_IO0","LTDC_G3","SWPMI1_SUSPEND","SDMMC1_D1","DCMI_D3/PSSI_D3","LTDC_B2","EVENTOUT"
"E15","PC7","I/O","","","DEBUG_TRGIO","","TIM3_CH2","TIM8_CH2","DFSDM1_DATIN3","","I2S3_MCK","USART6_RX","SDMMC1_D123DIR","FMC_NE1","SDMMC2_D7","SWPMI1_TX","SDMMC1_D7","DCMI_D1/PSSI_D1","LTDC_G6","EVENTOUT"
"F1","VLXSMPS","Power","","","","","","","","","","","","","","","","","",""
"F2","VFBSMPS","Power","","","","","","","","","","","","","","","","","",""
"F3","PI10","I/O","","","","","","OCTOSPIM_P2_IO1","","","","","","","","","FMC_D31","PSSI_D14","LTDC_HSYNC","EVENTOUT"
"F4","PC13","I/O","","","","","","","","","","","","","","","","","","EVENTOUT"
"F5","VDDLDO","Power","","","","","","","","","","","","","","","","","",""
"F6","VSS","Power","","","","","","","","","","","","","","","","","",""
"F7","VDD","Power","","","","","","","","","","","","","","","","","",""
"F8","VSS","Power","","","","","","","","","","","","","","","","","",""
"F9","VDD","Power","","","","","","","","","","","","","","","","","",""
"F10","VSS","Power","","","","","","","","","","","","","","","","","",""
"F11","VCAP","Power","","","","","","","","","","","","","","","","","",""
"F12","PA9","I/O","","","","TIM1_CH2","","LPUART1_TX","I2C3_SMBA","I2S2_CK/SPI2_SCK","","USART1_TX","","","","","","DCMI_D0/PSSI_D0","LTDC_R5","EVENTOUT"
"F13","PC8","I/O","","","DEBUG_TRACED1","","TIM3_CH3","TIM8_CH3","","","","USART6_CK","UART5_DE/UART5_RTS","FMC_NCE/FMC_NE2","FMC_INT","SWPMI1_RX","SDMMC1_D0","DCMI_D2/PSSI_D2","","EVENTOUT"
"F14","PC6","I/O","","","","","TIM3_CH1","TIM8_CH1","DFSDM1_CKIN3","I2S2_MCK","","USART6_TX","SDMMC1_D0DIR","FMC_NWAIT","SDMMC2_D6","","SDMMC1_D6","DCMI_D0/PSSI_D0","LTDC_HSYNC","EVENTOUT"
"F15","PG8","I/O","","","","","","TIM8_ETR","","I2S6_WS/SPI6_NSS","","USART6_DE/USART6_RTS","SPDIFRX_IN3","","","","FMC_SDCLK","","LTDC_G7","EVENTOUT"
"G1","VDDSMPS","Power","","","","","","","","","","","","","","","","","",""
"G2","VSSSMPS","Power","","","","","","","","","","","","","","","","","",""
"G3","PF1","I/O","","","","","","","I2C2_SCL","","","","","OCTOSPIM_P2_IO1","","","FMC_A1","","","EVENTOUT"
"G4","PF0","I/O","","","","","","","I2C2_SDA","","","","","OCTOSPIM_P2_IO0","","","FMC_A0","","","EVENTOUT"
"G5","PI11","I/O","","","","","","OCTOSPIM_P2_IO2","","","","","","LTDC_G6","USB_OTG_HS_ULPI_DIR","","","PSSI_D15","","EVENTOUT"
"G6","VDD","Power","","","","","","","","","","","","","","","","","",""
"G7","VDD","Power","","","","","","","","","","","","","","","","","",""
"G8","VSS","Power","","","","","","","","","","","","","","","","","",""
"G9","VDD","Power","","","","","","","","","","","","","","","","","",""
"G10","VDD","Power","","","","","","","","","","","","","","","","","",""
"G11","PA8","I/O","","","RCC_MCO_1","TIM1_CH1","","TIM8_BKIN2","I2C3_SCL","","","USART1_CK","","","USB_OTG_HS_SOF","UART7_RX","TIM8_BKIN2_COMP1/TIM8_BKIN2_COMP2","LTDC_B3","LTDC_R6","EVENTOUT"
"G12","PG7","I/O","","","","","","","","","SAI1_MCLK_A","USART6_CK","","OCTOSPIM_P2_DQS","","","FMC_INT","DCMI_D13/PSSI_D13","LTDC_CLK","EVENTOUT"
"G13","PG6","I/O","","","","TIM17_BKIN","","","","","","","","","OCTOSPIM_P1_NCS","","FMC_NE3","DCMI_D12/PSSI_D12","LTDC_R7","EVENTOUT"
"G14","PG5","I/O","","","","TIM1_ETR","","","","","","","","","","","FMC_A15/FMC_BA1","","","EVENTOUT"
"G15","PG3","I/O","","","","","","TIM8_BKIN2","","","","","","","","TIM8_BKIN2_COMP1/TIM8_BKIN2_COMP2","FMC_A13","","","EVENTOUT"
"H1","PF2","I/O","","","","","","","I2C2_SMBA","","","","","OCTOSPIM_P2_IO2","","","FMC_A2","","","EVENTOUT"
"H2","PI12","I/O","","","","","","OCTOSPIM_P2_IO3","","","","","","","","","","","LTDC_HSYNC","EVENTOUT"
"H3","PF4","I/O","","","","","","","","","","","","OCTOSPIM_P2_CLK","","","FMC_A4","","","EVENTOUT"
"H4","PI14","I/O","","","","","","OCTOSPIM_P2_NCLK","","","","","","","","","","","LTDC_CLK","EVENTOUT"
"H5","PI13","I/O","","","","","","OCTOSPIM_P2_CLK","","","","","","","","","","","LTDC_VSYNC","EVENTOUT"
"H6","VSS","Power","","","","","","","","","","","","","","","","","",""
"H7","VSS","Power","","","","","","","","","","","","","","","","","",""
"H8","VSS","Power","","","","","","","","","","","","","","","","","",""
"H9","VSS","Power","","","","","","","","","","","","","","","","","",""
"H10","VSS","Power","","","","","","","","","","","","","","","","","",""
"H11","VDD33_USB","Power","","","","","","","","","","","","","","","","","",""
"H12","PG4","I/O","","","","TIM1_BKIN2","","","","","","","","","","TIM1_BKIN2_COMP1/TIM1_BKIN2_COMP2","FMC_A14/FMC_BA0","","","EVENTOUT"
"H13","PG2","I/O","","","","","","TIM8_BKIN","","","","","","","","TIM8_BKIN_COMP1/TIM8_BKIN_COMP2","FMC_A12","","","EVENTOUT"
"H14","PK2","I/O","","","","TIM1_BKIN","","TIM8_BKIN","","","","","","","TIM8_BKIN_COMP1/TIM8_BKIN_COMP2","TIM1_BKIN_COMP1/TIM1_BKIN_COMP2","","","LTDC_G7","EVENTOUT"
"H15","PK1","I/O","","","","TIM1_CH1","","TIM8_CH3N","","SPI5_NSS","","","","","","","","","LTDC_G6","EVENTOUT"
"J1","PF3","I/O","","","","","","","","","","","","OCTOSPIM_P2_IO3","","","FMC_A3","","","EVENTOUT"
"J2","PF5","I/O","","","","","","","","","","","","OCTOSPIM_P2_NCLK","","","FMC_A5","","","EVENTOUT"
"J3","PF6","I/O","","","","TIM16_CH1","","","","SPI5_NSS","SAI1_SD_B","UART7_RX","","","OCTOSPIM_P1_IO3","","","","","EVENTOUT"
"J4","PF7","I/O","","","","TIM17_CH1","","","","SPI5_SCK","SAI1_MCLK_B","UART7_TX","","","OCTOSPIM_P1_IO2","","","","","EVENTOUT"
"J5","PC2","I/O","","","","","","DFSDM1_CKIN1","","I2S2_SDI/SPI2_MISO","DFSDM1_CKOUT","","","OCTOSPIM_P1_IO2","USB_OTG_HS_ULPI_DIR","OCTOSPIM_P1_IO5","FMC_SDNE0","","","EVENTOUT"
"J6","VDD","Power","","","","","","","","","","","","","","","","","",""
"J7","VDD","Power","","","","","","","","","","","","","","","","","",""
"J8","VSS","Power","","","","","","","","","","","","","","","","","",""
"J9","VDD","Power","","","","","","","","","","","","","","","","","",""
"J10","VDD","Power","","","","","","","","","","","","","","","","","",""
"J11","PJ11","I/O","","","","TIM1_CH2","","TIM8_CH2N","","SPI5_MISO","","","","","","","","","LTDC_G4","EVENTOUT"
"J12","PK0","I/O","","","","TIM1_CH1N","","TIM8_CH3","","SPI5_SCK","","","","","","","","","LTDC_G5","EVENTOUT"
"J13","PJ10","I/O","","","","TIM1_CH2N","","TIM8_CH2","","SPI5_MOSI","","","","","","","","","LTDC_G3","EVENTOUT"
"J14","PJ9","I/O","","","","TIM1_CH3","","TIM8_CH1N","","","","","UART8_RX","","","","","","LTDC_G2","EVENTOUT"
"J15","PJ8","I/O","","","","TIM1_CH3N","","TIM8_CH1","","","","","UART8_TX","","","","","","LTDC_G1","EVENTOUT"
"K1","PF8","I/O","","","","TIM16_CH1N","","","","SPI5_MISO","SAI1_SCK_B","UART7_DE/UART7_RTS","","TIM13_CH1","OCTOSPIM_P1_IO0","","","","","EVENTOUT"
"K2","PF9","I/O","","","","TIM17_CH1N","","","","SPI5_MOSI","SAI1_FS_B","UART7_CTS","","TIM14_CH1","OCTOSPIM_P1_IO1","","","","","EVENTOUT"
"K3","NRST","Reset","","","","","","","","","","","","","","","","","",""
"K4","VREF-","Power","","","","","","","","","","","","","","","","","",""
"K5","VSSA","Power","","","","","","","","","","","","","","","","","",""
"K6","VSS","Power","","","","","","","","","","","","","","","","","",""
"K7","VDD","Power","","","","","","","","","","","","","","","","","",""
"K8","VSS","Power","","","","","","","","","","","","","","","","","",""
"K9","VDD","Power","","","","","","","","","","","","","","","","","",""
"K10","VSS","Power","","","","","","","","","","","","","","","","","",""
"K11","PD13","I/O","","","","LPTIM1_OUT","TIM4_CH2","","I2C4_SDA","","","","","OCTOSPIM_P1_IO3","SAI2_SCK_A","UART9_DE/UART9_RTS","FMC_A18","DCMI_D13/PSSI_D13","","EVENTOUT"
"K12","PD14","I/O","","","","","TIM4_CH3","","","","","","UART8_CTS","","","UART9_RX","FMC_D0/FMC_DA0","","","EVENTOUT"
"K13","PD15","I/O","","","","","TIM4_CH4","","","","","","UART8_DE/UART8_RTS","","","UART9_TX","FMC_D1/FMC_DA1","","","EVENTOUT"
"K14","PJ6","I/O","","","","","","TIM8_CH2","","","","","","","","","","","LTDC_R7","EVENTOUT"
"K15","PJ7","I/O","","","DEBUG_TRGIN","","","TIM8_CH2N","","","","","","","","","","","LTDC_G0","EVENTOUT"
"L1","PH0-OSC_IN","I/O","","","","","","","","","","","","","","","","","","EVENTOUT"
"L2","PH1-OSC_OUT","I/O","","","","","","","","","","","","","","","","","","EVENTOUT"
"L3","PC0","I/O","","","","","","DFSDM1_CKIN0","","","DFSDM1_DATIN4","","SAI2_FS_B","FMC_A25","USB_OTG_HS_ULPI_STP","LTDC_G2","FMC_SDNWE","","LTDC_R5","EVENTOUT"
"L4","VREF+","MonoIO","","","","","","","","","","","","","","","","","",""
"L5","VDDA","Power","","","","","","","","","","","","","","","","","",""
"L6","PA4","I/O","","","","","TIM5_ETR","","","I2S1_WS/SPI1_NSS","I2S3_WS/SPI3_NSS","USART2_CK","I2S6_WS/SPI6_NSS","","","","","DCMI_HSYNC/PSSI_DE","LTDC_VSYNC","EVENTOUT"
"L7","PB1","I/O","","","","TIM1_CH3N","TIM3_CH4","TIM8_CH3N","","","DFSDM1_DATIN1","","","LTDC_R6","USB_OTG_HS_ULPI_D2","OCTOSPIM_P1_IO0","","","LTDC_G0","EVENTOUT"
"L8","VCAP","Power","","","","","","","","","","","","","","","","","",""
"L9","PE12","I/O","","","","TIM1_CH3N","","DFSDM1_DATIN5","","SPI4_SCK","","","","","SAI2_SCK_B","","FMC_D9/FMC_DA9","COMP1_OUT","LTDC_B4","EVENTOUT"
"L10","VDDLDO","Power","","","","","","","","","","","","","","","","","",""
"L11","PH12","I/O","","","","","TIM5_CH3","","I2C4_SDA","","","","","","","","FMC_D20","DCMI_D3/PSSI_D3","LTDC_R6","EVENTOUT"
"L12","PD8","I/O","","","","","","DFSDM1_CKIN3","","","","USART3_TX","","SPDIFRX_IN2","","","FMC_D13/FMC_DA13","","","EVENTOUT"
"L13","PD10","I/O","","","","","","DFSDM1_CKOUT","DFSDM2_CKOUT","","","USART3_CK","","","","","FMC_D15/FMC_DA15","","LTDC_B3","EVENTOUT"
"L14","PD11","I/O","","","","","","LPTIM2_IN2","I2C4_SMBA","","","USART3_CTS/USART3_NSS","","OCTOSPIM_P1_IO0","SAI2_SD_A","","FMC_A16/FMC_CLE","","","EVENTOUT"
"L15","PD12","I/O","","","","LPTIM1_IN1","TIM4_CH1","LPTIM2_IN1","I2C4_SCL","","","USART3_DE/USART3_RTS","","OCTOSPIM_P1_IO1","SAI2_FS_A","","FMC_A17/FMC_ALE","DCMI_D12/PSSI_D12","","EVENTOUT"
"M1","VSS","Power","","","","","","","","","","","","","","","","","",""
"M2","PC1","I/O","","","DEBUG_TRACED0","","SAI1_D1","DFSDM1_DATIN0","DFSDM1_CKIN4","I2S2_SDO/SPI2_MOSI","SAI1_SD_A","","","SDMMC2_CK","OCTOSPIM_P1_IO4","","MDIOS_MDC","","LTDC_G5","EVENTOUT"
"M3","PF10","I/O","","","","TIM16_BKIN","SAI1_D3","","PSSI_D15","","","","","OCTOSPIM_P1_CLK","","","","DCMI_D11/PSSI_D11","LTDC_DE","EVENTOUT"
"M4","PH2","I/O","","","","LPTIM1_IN2","","","","","","","","OCTOSPIM_P1_IO4","SAI2_SCK_B","","FMC_SDCKE0","","LTDC_R0","EVENTOUT"
"M5","PH4","I/O","","","","","","","I2C2_SCL","","","","","LTDC_G5","USB_OTG_HS_ULPI_NXT","","","PSSI_D14","LTDC_G4","EVENTOUT"
"M6","PC4","I/O","","","","","","DFSDM1_CKIN2","","I2S1_MCK","","","","SPDIFRX_IN3","","","FMC_SDNE0","","LTDC_R7","EVENTOUT"
"M7","PI15","I/O","","","","","","","","","","","","LTDC_G2","","","","","LTDC_R0","EVENTOUT"
"M8","PF13","I/O","","","","","","DFSDM1_DATIN6","I2C4_SMBA","","","","","","","","FMC_A7","","","EVENTOUT"
"M9","PE7","I/O","","","","TIM1_ETR","","DFSDM1_DATIN2","","","","UART7_RX","","","OCTOSPIM_P1_IO4","","FMC_D4/FMC_DA4","","","EVENTOUT"
"M10","PE13","I/O","","","","TIM1_CH3","","DFSDM1_CKIN5","","SPI4_MISO","","","","","SAI2_FS_B","","FMC_D10/FMC_DA10","COMP2_OUT","LTDC_DE","EVENTOUT"
"M11","PH6","I/O","","","","","TIM12_CH1","","I2C2_SMBA","SPI5_SCK","","","","","","","FMC_SDNE1","DCMI_D8/PSSI_D8","","EVENTOUT"
"M12","PH10","I/O","","","","","TIM5_CH1","","I2C4_SMBA","","","","","","","","FMC_D18","DCMI_D1/PSSI_D1","LTDC_R4","EVENTOUT"
"M13","PB13","I/O","","","","TIM1_CH1N","","LPTIM2_OUT","DFSDM2_CKIN1","I2S2_CK/SPI2_SCK","DFSDM1_CKIN1","USART3_CTS/USART3_NSS","","FDCAN2_TX","USB_OTG_HS_ULPI_D6","","SDMMC1_D0","DCMI_D2/PSSI_D2","UART5_TX","EVENTOUT"
