"Position","Name","Type","Signal","Label","AF0","AF1","AF2","AF3","AF4","AF5","AF6","AF7","AF8","AF9","AF10","AF11","AF12","AF13","AF14"
"E10","PE2","I/O","","","SYS_TRACECLK","","","","","SPI4_SCK","SAI1_MCLK_A","","","QUADSPI_BK1_IO2","","","FMC_A23","",""
"E11","PE6","I/O","","","SYS_TRACED3","TIM1_BKIN2","","TIM9_CH2","","SPI4_MOSI","SAI1_SD_A","","","","SAI2_MCLK_B","","FMC_A22","DCMI_D7","LTDC_G1"
"E12","PC14/OSC32_IN","I/O","","","","","","","","","","","","","","","","",""
"E13","PC15/OSC32_OUT","I/O","","","","","","","","","","","","","","","","",""
"F1","VSS","Power","","","","","","","","","","","","","","","","",""
"F2","VDDUSB","Power","","","","","","","","","","","","","","","","",""
"F3","PC7","I/O","","","","","TIM3_CH2","TIM8_CH2","","","I2S3_MCK","DFSDM1_DATIN3","USART6_RX","FMC_NE1","SDMMC2_D7","","SDMMC1_D7","DCMI_D1","LTDC_G6"
"F4","PA9","I/O","","","","TIM1_CH2","","","I2C3_SMBA","I2S2_CK/SPI2_SCK","","USART1_TX","","","","","","DCMI_D0","LTDC_R5"
"F5","PA10","I/O","","","","TIM1_CH3","","","","","","USART1_RX","","LTDC_B4","USB_OTG_FS_ID","","MDIOS_MDIO","DCMI_D1","LTDC_B1"
"F6","PH13","I/O","","","","","","TIM8_CH1N","","","","","UART4_TX","CAN1_TX","","","FMC_D21","","LTDC_G2"
"F7","PH14","I/O","","","","","","TIM8_CH2N","","","","","UART4_RX","CAN1_RX","","","FMC_D22","DCMI_D4","LTDC_G3"
"F8","PA15","I/O","","","SYS_JTDI","TIM2_CH1/TIM2_ETR","","","CEC","I2S1_WS/SPI1_NSS","I2S3_WS/SPI3_NSS","SPI6_NSS","UART4_DE/UART4_RTS","","","CAN3_TX","UART7_TX","",""
"F9","PG15","I/O","","","","","","","","","","","USART6_CTS","","","","FMC_SDNCAS","DCMI_D13",""
"F10","PE3","I/O","","","SYS_TRACED0","","","","","","SAI1_SD_B","","","","","","FMC_A19","",""
"F11","PI11","I/O","","","","","","","","","","","","LTDC_G6","USB_OTG_HS_ULPI_DIR","","","",""
"F12","VDD","Power","","","","","","","","","","","","","","","","",""
"F13","VSS","Power","","","","","","","","","","","","","","","","",""
"G1","PG4","I/O","","","","","","","","","","","","","","","FMC_A14/FMC_BA0","",""
"G2","PG5","I/O","","","","","","","","","","","","","","","FMC_A15/FMC_BA1","",""
"G3","PG6","I/O","","","","","","","","","","","","","","","FMC_NE3","DCMI_D12","LTDC_R7"
"G4","PG7","I/O","","","","","","","","","SAI1_MCLK_A","","USART6_CK","","","","FMC_INT","DCMI_D13","LTDC_CLK"
"G5","PG8","I/O","","","","","","","","SPI6_NSS","","SPDIFRX_IN2","USART6_DE/USART6_RTS","","","","FMC_SDCLK","","LTDC_G7"
"G6","PC6","I/O","","","","","TIM3_CH1","TIM8_CH1","","I2S2_MCK","","DFSDM1_CKIN3","USART6_TX","FMC_NWAIT","SDMMC2_D6","","SDMMC1_D6","DCMI_D0","LTDC_HSYNC"
"G8","PC8","I/O","","","SYS_TRACED1","","TIM3_CH3","TIM8_CH3","","","","UART5_DE/UART5_RTS","USART6_CK","FMC_NCE/FMC_NE2","","","SDMMC1_D0","DCMI_D2",""
"G9","PG3","I/O","","","","","","","","","","","","","","","FMC_A13","",""
"G10","PI9","I/O","","","","","","","","","","","UART4_RX","CAN1_RX","","","FMC_D30","","LTDC_VSYNC"
"G11","PF0","I/O","","","","","","","I2C2_SDA","","","","","","","","FMC_A0","",""
"G12","PF1","I/O","","","","","","","I2C2_SCL","","","","","","","","FMC_A1","",""
"G13","PF2","I/O","","","","","","","I2C2_SMBA","","","","","","","","FMC_A2","",""
"H1","DSIHOST_D1P","MonoIO","","","","","","","","","","","","","","","","",""
"H2","DSIHOST_D1N","MonoIO","","","","","","","","","","","","","","","","",""
"H3","DSIHOST_CKN","MonoIO","","","","","","","","","","","","","","","","",""
"H4","DSIHOST_CKP","MonoIO","","","","","","","","","","","","","","","","",""
"H5","VSSDSI","Power","","","","","","","","","","","","","","","","",""
"H6","VCAPDSI","Power","","","","","","","","","","","","","","","","",""
"H8","PB12","I/O","","","","TIM1_BKIN","","","I2C2_SMBA","I2S2_WS/SPI2_NSS","DFSDM1_DATIN1","USART3_CK","UART5_RX","CAN2_RX","USB_OTG_HS_ULPI_D5","","USB_OTG_HS_ID","",""
"H9","PG2","I/O","","","","","","","","","","","","","","","FMC_A12","",""
"H10","PI10","I/O","","","","","","","","","","","","","","","FMC_D31","","LTDC_HSYNC"
"H11","PF3","I/O","","","","","","","","","","","","","","","FMC_A3","",""
"H12","PF4","I/O","","","","","","","","","","","","","","","FMC_A4","",""
"H13","PF5","I/O","","","","","","","","","","","","","","","FMC_A5","",""
"J1","DSIHOST_D0P","MonoIO","","","","","","","","","","","","","","","","",""
"J2","DSIHOST_D0N","MonoIO","","","","","","","","","","","","","","","","",""
"J3","VDD12DSI","Power","","","","","","","","","","","","","","","","",""
"J4","PD12","I/O","","","","","TIM4_CH1","LPTIM1_IN1","I2C4_SCL","","","USART3_DE/USART3_RTS","","QUADSPI_BK1_IO1","SAI2_FS_A","","FMC_A17/FMC_ALE","",""
"J5","PB13","I/O","","","","TIM1_CH1N","","","","I2S2_CK/SPI2_SCK","DFSDM1_CKIN1","USART3_CTS","UART5_TX","CAN2_TX","USB_OTG_HS_ULPI_D6","","","",""
"J6","PE10","I/O","","","","TIM1_CH2N","","","","","DFSDM1_DATIN4","","UART7_CTS","","QUADSPI_BK2_IO3","","FMC_D7/FMC_DA7","",""
"J7","PB2","I/O","","","","","","","","","SAI1_SD_A","I2S3_SD/SPI3_MOSI","","QUADSPI_CLK","DFSDM1_CKIN1","","","",""
"J8","PB1","I/O","","","","TIM1_CH3N","TIM3_CH4","TIM8_CH3N","","","DFSDM1_DATIN1","","","LTDC_R6","USB_OTG_HS_ULPI_D2","","","","LTDC_G0"
"J9","VSS","Power","","","","","","","","","","","","","","","","",""
"J10","PA2","I/O","","","","TIM2_CH3","TIM5_CH3","TIM9_CH1","","","","USART2_TX","SAI2_SCK_B","","","","MDIOS_MDIO","","LTDC_R1"
"J11","PA1","I/O","","","","TIM2_CH2","TIM5_CH2","","","","","USART2_DE/USART2_RTS","UART4_RX","QUADSPI_BK1_IO3","SAI2_MCLK_B","","","","LTDC_R2"
"J12","VDD","Power","","","","","","","","","","","","","","","","",""
"J13","VSS","Power","","","","","","","","","","","","","","","","",""
"K1","VDDDSI","Power","","","","","","","","","","","","","","","","",""
"K2","PD15","I/O","","","","","TIM4_CH4","","","","","","UART8_DE/UART8_RTS","","","","FMC_D1/FMC_DA1","",""
"K3","PD11","I/O","","","","","","","I2C4_SMBA","","","USART3_CTS","","QUADSPI_BK1_IO0","SAI2_SD_A","","FMC_A16/FMC_CLE","",""
"K4","PH9","I/O","","","","","","","I2C3_SMBA","","","","","TIM12_CH2","","","FMC_D17","DCMI_D0","LTDC_R3"
"K5","PB10","I/O","","","","TIM2_CH3","","","I2C2_SCL","I2S2_CK/SPI2_SCK","DFSDM1_DATIN7","USART3_TX","","QUADSPI_BK1_NCS","USB_OTG_HS_ULPI_D3","","","","LTDC_G4"
"K6","PE11","I/O","","","","TIM1_CH2","","","","SPI4_NSS","DFSDM1_CKIN4","","","","SAI2_SD_B","","FMC_D8/FMC_DA8","","LTDC_G3"
"K7","PF12","I/O","","","","","","","","","","","","","","","FMC_A6","",""
"K8","PF14","I/O","","","","","","","I2C4_SCL","","DFSDM1_CKIN6","","","","","","FMC_A8","",""
"K9","VDD","Power","","","","","","","","","","","","","","","","",""
"K10","PH3","I/O","","","","","","","","","","","","QUADSPI_BK2_IO1","SAI2_MCLK_B","","FMC_SDNE0","","LTDC_R1"
"K11","PF10","I/O","","","","","","","","","","","","QUADSPI_CLK","","","","DCMI_D11","LTDC_DE"
"K12","PH0/OSC_IN","I/O","","","","","","","","","","","","","","","","",""
"K13","PH1/OSC_OUT","I/O","","","","","","","","","","","","","","","","",""
"L1","PD14","I/O","","","","","TIM4_CH3","","","","","","UART8_CTS","","","","FMC_D0/FMC_DA0","",""
"L2","PD13","I/O","","","","","TIM4_CH2","LPTIM1_OUT","I2C4_SDA","","","","","QUADSPI_BK1_IO3","SAI2_SCK_A","","FMC_A18","",""
"L3","PD9","I/O","","","","","","DFSDM1_DATIN3","","","","USART3_RX","","","","","FMC_D14/FMC_DA14","",""
"L4","PH10","I/O","","","","","TIM5_CH1","","I2C4_SMBA","","","","","","","","FMC_D18","DCMI_D1","LTDC_R4"
"L5","PB11","I/O","","","","TIM2_CH4","","","I2C2_SDA","","DFSDM1_CKIN7","USART3_RX","","","USB_OTG_HS_ULPI_D4","","","DSIHOST_TE","LTDC_G5"
"L6","PE12","I/O","","","","TIM1_CH3N","","","","SPI4_SCK","DFSDM1_DATIN5","","","","SAI2_SCK_B","","FMC_D9/FMC_DA9","","LTDC_B4"
"L7","PG1","I/O","","","","","","","","","","","","","","","FMC_A11","",""
"L8","PF13","I/O","","","","","","","I2C4_SMBA","","DFSDM1_DATIN6","","","","","","FMC_A7","",""
"L9","PA4","I/O","","","","","","","","I2S1_WS/SPI1_NSS","I2S3_WS/SPI3_NSS","USART2_CK","SPI6_NSS","","","","USB_OTG_HS_SOF","DCMI_HSYNC","LTDC_VSYNC"
"L10","PH2","I/O","","","","","","LPTIM1_IN2","","","","","","QUADSPI_BK2_IO0","SAI2_SCK_B","","FMC_SDCKE0","","LTDC_R0"
"L11","NRST","Reset","","","","","","","","","","","","","","","","",""
"L12","PC0","I/O","","","","","","DFSDM1_CKIN0","","","DFSDM1_DATIN4","","SAI2_FS_B","","USB_OTG_HS_ULPI_STP","","FMC_SDNWE","","LTDC_R5"
"L13","PC1","I/O","","","SYS_TRACED0","","","DFSDM1_DATIN0","","I2S2_SD/SPI2_MOSI","SAI1_SD_A","","","","DFSDM1_CKIN4","","MDIOS_MDC","",""
"M1","VSS","Power","","","","","","","","","","","","","","","","",""
"M2","PD10","I/O","","","","","","DFSDM1_CKOUT","","","","USART3_CK","","","","","FMC_D15/FMC_DA15","","LTDC_B3"
"M3","PD8","I/O","","","","","","DFSDM1_CKIN3","","","","USART3_TX","SPDIFRX_IN1","","","","FMC_D13/FMC_DA13","",""
"M4","PH11","I/O","","","","","TIM5_CH2","","I2C4_SCL","","","","","","","","FMC_D19","DCMI_D2","LTDC_R5"
"M5","PH8","I/O","","","","","","","I2C3_SDA","","","","","","","","FMC_D16","DCMI_HSYNC","LTDC_R2"
"M6","PE15","I/O","","","","TIM1_BKIN","","","","","","","","","","","FMC_D12/FMC_DA12","","LTDC_R7"
"M7","PE7","I/O","","","","TIM1_ETR","","","","","DFSDM1_DATIN2","","UART7_RX","","QUADSPI_BK2_IO0","","FMC_D4/FMC_DA4","",""
"M8","VDD","Power","","","","","","","","","","","","","","","","",""
"M9","PA7","I/O","","","","TIM1_CH1N","TIM3_CH2","TIM8_CH1N","","I2S1_SD/SPI1_MOSI","","","SPI6_MOSI","TIM14_CH1","","","FMC_SDNWE","",""
"M10","PA3","I/O","","","","TIM2_CH4","TIM5_CH4","TIM9_CH2","","","","USART2_RX","","LTDC_B2","USB_OTG_HS_ULPI_D0","","","","LTDC_B5"
"M11","VSSA","Power","","","","","","","","","","","","","","","","",""
"M12","VDDA","Power","","","","","","","","","","","","","","","","",""
"M13","PA0/WKUP","I/O","","","","TIM2_CH1/TIM2_ETR","TIM5_CH1","TIM8_ETR","","","","USART2_CTS","UART4_TX","","SAI2_SD_B","","","",""
"N1","NC","NC","","","","","","","","","","","","","","","","",""
"N2","PB15","I/O","","","RTC_REFIN","TIM1_CH3N","","TIM8_CH3N","USART1_RX","I2S2_SD/SPI2_MOSI","DFSDM1_CKIN2","","UART4_CTS","TIM12_CH2","SDMMC2_D1","","USB_OTG_HS_DP","",""
"N3","PB14","I/O","","","","TIM1_CH2N","","TIM8_CH2N","USART1_TX","SPI2_MISO","DFSDM1_DATIN2","USART3_DE/USART3_RTS","UART4_DE/UART4_RTS","TIM12_CH1","SDMMC2_D0","","USB_OTG_HS_DM","",""
"N4","VSS","Power","","","","","","","","","","","","","","","","",""
"N5","VSS","Power","","","","","","","","","","","","","","","","",""
"N6","PE14","I/O","","","","TIM1_CH4","","","","SPI4_MOSI","","","","","SAI2_MCLK_B","","FMC_D11/FMC_DA11","","LTDC_CLK"
"N7","PE8","I/O","","","","TIM1_CH1N","","","","","DFSDM1_CKIN2","","UART7_TX","","QUADSPI_BK2_IO1","","FMC_D5/FMC_DA5","",""
"N8","PG0","I/O","","","","","","","","","","","","","","","FMC_A10","",""
"N9","PF11","I/O","","","","","","","","","","","","","SAI2_SD_B","","FMC_SDNRAS","DCMI_D12",""
"N10","PA6","I/O","","","","TIM1_BKIN","TIM3_CH1","TIM8_BKIN","","SPI1_MISO","","","SPI6_MISO","TIM13_CH1","","","MDIOS_MDC","DCMI_PIXCLK","LTDC_G2"
"N11","PH5","I/O","","","","","","","I2C2_SDA","","","","","","","","FMC_SDNWE","",""
"N12","PH4","I/O","","","","","","","I2C2_SCL","","","","","LTDC_G5","USB_OTG_HS_ULPI_NXT","","","","LTDC_G4"
"N13","NC","NC","","","","","","","","","","","","","","","","",""
"P1","NC","NC","","","","","","","","","","","","","","","","",""
"P2","NC","NC","","","","","","","","","","","","","","","","",""
"P3","PH12","I/O","","","","","TIM5_CH3","","I2C4_SDA","","","","","","","","FMC_D20","DCMI_D3","LTDC_R6"
"P4","VDD","Power","","","","","","","","","","","","","","","","",""
"P5","VCAP_1","Power","","","","","","","","","","","","","","","","",""
"P6","PE13","I/O","","","","TIM1_CH3","","","","SPI4_MISO","DFSDM1_CKIN5","","","","SAI2_FS_B","","FMC_D10/FMC_DA10","","LTDC_DE"
"P7","PE9","I/O","","","","TIM1_CH1","","","","","DFSDM1_CKOUT","","UART7_DE/UART7_RTS","","QUADSPI_BK2_IO2","","FMC_D6/FMC_DA6","",""
"P8","PF15","I/O","","","","","","","I2C4_SDA","","","","","","","","FMC_A9","",""
"P9","VSS","Power","","","","","","","","","","","","","","","","",""
"P10","PB0","I/O","","","","TIM1_CH2N","TIM3_CH3","TIM8_CH2N","","","DFSDM1_CKOUT","","UART4_CTS","LTDC_R3","USB_OTG_HS_ULPI_D1","","","","LTDC_G1"
"P11","PA5","I/O","","","","TIM2_CH1/TIM2_ETR","","TIM8_CH1N","","I2S1_CK/SPI1_SCK","","","SPI6_SCK","","USB_OTG_HS_ULPI_CK","","","","LTDC_R4"
"P12","NC","NC","","","","","","","","","","","","","","","","",""
"P13","NC","NC","","","","","","","","","","","","","","","","",""
