"Position","Name","Type","Signal","Label","AF0","AF1","AF2","AF3","AF4","AF5","AF6","AF7","AF8","AF9","AF10","AF11","AF12","AF13","AF14"
"R9","PF15","I/O","","","","","","","I2C4_SDA","","","","","","","","FMC_A9","",""
"R10","PE12","I/O","","","","TIM1_CH3N","","DFSDM1_DATIN5","","SPI4_SCK","","","","","SAI2_SCK_B","","FMC_D9/FMC_DA9","COMP1_OUT","LTDC_B4"
"R11","PE15","I/O","","","","TIM1_BKIN","","","","","","","","","","","FMC_D12/FMC_DA12","TIM1_BKIN_COMP1/TIM1_BKIN_COMP2","LTDC_R7"
"R12","PJ5","I/O","","","","","","","","","","","","","","","","","LTDC_R6"
"R13","PH9","I/O","","","","","TIM12_CH2","","I2C3_SMBA","","","","","","","","FMC_D17","DCMI_D0","LTDC_R3"
"R14","PH12","I/O","","","","","TIM5_CH3","","I2C4_SDA","","","","","","","","FMC_D20","DCMI_D3","LTDC_R6"
"R15","PD11","I/O","","","","","","LPTIM2_IN2","I2C4_SMBA","","","USART3_CTS/USART3_NSS","","QUADSPI_BK1_IO0","SAI2_SD_A","","FMC_A16","",""
"R16","PD12","I/O","","","","LPTIM1_IN1","TIM4_CH1","LPTIM2_IN1","I2C4_SCL","","","USART3_DE/USART3_RTS","","QUADSPI_BK1_IO1","SAI2_FS_A","","FMC_A17","",""
"R17","PD13","I/O","","","","LPTIM1_OUT","TIM4_CH2","","I2C4_SDA","","","","","QUADSPI_BK1_IO3","SAI2_SCK_A","","FMC_A18","",""
"T1","PA0_C","I/O","","","","","","","","","","","","","","","","",""
"T2","PA1_C","I/O","","","","","","","","","","","","","","","","",""
"T3","PA5","I/O","","","","TIM2_CH1/TIM2_ETR","","TIM8_CH1N","","I2S1_CK/SPI1_SCK","","","SPI6_SCK","","USB_OTG_HS_ULPI_CK","","","","LTDC_R4"
"T4","PC4","I/O","","","","","","DFSDM1_CKIN2","","I2S1_MCK","","","","SPDIFRX1_IN2","","ETH_RXD0","FMC_SDNE0","",""
"T5","PB1","I/O","","","","TIM1_CH3N","TIM3_CH4","TIM8_CH3N","","","DFSDM1_DATIN1","","","LTDC_R6","USB_OTG_HS_ULPI_D2","ETH_RXD3","","","LTDC_G0"
"T6","PJ2","I/O","","","","","","","","","","","","","","","","","LTDC_R3"
"T7","PF11","I/O","","","","","","","","SPI5_MOSI","","","","","SAI2_SD_B","","FMC_SDNRAS","DCMI_D12",""
"T8","PG0","I/O","","","","","","","","","","","","","","","FMC_A10","",""
"T9","PE8","I/O","","","","TIM1_CH1N","","DFSDM1_CKIN2","","","","UART7_TX","","","QUADSPI_BK2_IO1","","FMC_D5/FMC_DA5","COMP2_OUT",""
"T10","PE13","I/O","","","","TIM1_CH3","","DFSDM1_CKIN5","","SPI4_MISO","","","","","SAI2_FS_B","","FMC_D10/FMC_DA10","COMP2_OUT","LTDC_DE"
"T11","PH6","I/O","","","","","TIM12_CH1","","I2C2_SMBA","SPI5_SCK","","","","","","ETH_RXD2","FMC_SDNE1","DCMI_D8",""
"T12","VSS","Power","","","","","","","","","","","","","","","","",""
"T13","PH8","I/O","","","","","TIM5_ETR","","I2C3_SDA","","","","","","","","FMC_D16","DCMI_HSYNC","LTDC_R2"
"T14","PB12","I/O","","","","TIM1_BKIN","","","I2C2_SMBA","I2S2_WS/SPI2_NSS","DFSDM1_DATIN1","USART3_CK","","FDCAN2_RX","USB_OTG_HS_ULPI_D5","ETH_TXD0","USB_OTG_HS_ID","TIM1_BKIN_COMP1/TIM1_BKIN_COMP2","UART5_RX"
"T15","PB15","I/O","","","RTC_REFIN","TIM1_CH3N","TIM12_CH2","TIM8_CH3N","USART1_RX","I2S2_SDO/SPI2_MOSI","DFSDM1_CKIN2","","UART4_CTS","SDMMC2_D1","","","USB_OTG_HS_DP","",""
"T16","PD10","I/O","","","","","","DFSDM1_CKOUT","","","SAI3_FS_B","USART3_CK","","","","","FMC_D15/FMC_DA15","","LTDC_B3"
"T17","PD9","I/O","","","","","","DFSDM1_DATIN3","","","SAI3_SD_B","USART3_RX","","","","","FMC_D14/FMC_DA14","",""
"U1","VSS","Power","","","","","","","","","","","","","","","","",""
"U2","PA3","I/O","","","","TIM2_CH4","TIM5_CH4","LPTIM5_OUT","TIM15_CH2","","","USART2_RX","","LTDC_B2","USB_OTG_HS_ULPI_D0","ETH_COL","","","LTDC_B5"
"U3","PA4","I/O","","","","","TIM5_ETR","","","I2S1_WS/SPI1_NSS","I2S3_WS/SPI3_NSS","USART2_CK","SPI6_NSS","","","","USB_OTG_HS_SOF","DCMI_HSYNC","LTDC_VSYNC"
"U4","PC5","I/O","","","","","SAI1_D3","DFSDM1_DATIN2","","","","","","SPDIFRX1_IN3","SAI4_D3","ETH_RXD1","FMC_SDCKE0","COMP1_OUT",""
"U5","PB0","I/O","","","","TIM1_CH2N","TIM3_CH3","TIM8_CH2N","","","DFSDM1_CKOUT","","UART4_CTS","LTDC_R3","USB_OTG_HS_ULPI_D1","ETH_RXD2","","","LTDC_G1"
"U6","PJ3","I/O","","","","","","","","","","","","","","","","","LTDC_R4"
"U7","PJ4","I/O","","","","","","","","","","","","","","","","","LTDC_R5"
"U8","PG1","I/O","","","","","","","","","","","","","","","FMC_A11","",""
"U9","PE7","I/O","","","","TIM1_ETR","","DFSDM1_DATIN2","","","","UART7_RX","","","QUADSPI_BK2_IO0","","FMC_D4/FMC_DA4","",""
"U10","PE14","I/O","","","","TIM1_CH4","","","","SPI4_MOSI","","","","","SAI2_MCLK_B","","FMC_D11/FMC_DA11","","LTDC_CLK"
"U11","VCAP","Power","","","","","","","","","","","","","","","","",""
"U12","VDDLDO","Power","","","","","","","","","","","","","","","","",""
"U13","PH7","I/O","","","","","","","I2C3_SCL","SPI5_MISO","","","","","","ETH_RXD3","FMC_SDCKE1","DCMI_D9",""
"U14","PB13","I/O","","","","TIM1_CH1N","","LPTIM2_OUT","","I2S2_CK/SPI2_SCK","DFSDM1_CKIN1","USART3_CTS/USART3_NSS","","FDCAN2_TX","USB_OTG_HS_ULPI_D6","ETH_TXD1","","","UART5_TX"
"U15","PB14","I/O","","","","TIM1_CH2N","TIM12_CH1","TIM8_CH2N","USART1_TX","I2S2_SDI/SPI2_MISO","DFSDM1_DATIN2","USART3_DE/USART3_RTS","UART4_DE/UART4_RTS","SDMMC2_D0","","","USB_OTG_HS_DM","",""
"U16","PD8","I/O","","","","","","DFSDM1_CKIN3","","","SAI3_SCK_B","USART3_TX","","SPDIFRX1_IN1","","","FMC_D13/FMC_DA13","",""
"U17","VSS","Power","","","","","","","","","","","","","","","","",""
